frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
33, 31186, 8.607, 0.98, 1, 0.017445, 0.078739, -0.996743, -0.060915, 0.042460, -0.997239, -0.022, 0.061, -6.8, 34.8, 294.4, -0.061, -0.043, 0.022
34, 31186, 8.709, 0.98, 1, -0.003731, 0.072799, -0.997340, -0.060111, 0.040093, -0.997386, -0.032, 0.057, -6.9, 34.7, 294.9, -0.064, -0.043, 0.022
35, 31186, 8.794, 0.98, 1, -0.054752, 0.063212, -0.996497, -0.115524, 0.031990, -0.992789, -0.085, 0.048, -7.2, 35.0, 296.8, -0.063, -0.041, 0.020
36, 31186, 8.874, 0.98, 1, -0.050152, 0.075441, -0.995888, -0.105623, 0.029011, -0.993983, -0.078, 0.052, -7.4, 35.2, 296.9, -0.057, -0.038, 0.020
37, 31186, 8.984, 0.98, 1, -0.047597, 0.062698, -0.996897, -0.113709, 0.029266, -0.993083, -0.081, 0.046, -7.5, 35.0, 297.0, -0.057, -0.038, 0.019
38, 31186, 9.070, 0.98, 1, -0.048283, 0.065835, -0.996662, -0.111387, 0.031510, -0.993277, -0.080, 0.049, -7.5, 35.1, 297.5, -0.059, -0.037, 0.018
39, 31186, 9.151, 0.98, 1, -0.016919, 0.097932, -0.995049, -0.060495, 0.061423, -0.996277, -0.039, 0.080, -7.4, 34.8, 295.5, -0.055, -0.039, 0.019
40, 31186, 9.244, 0.98, 1, 0.006090, 0.095854, -0.995377, -0.059834, 0.050539, -0.996928, -0.027, 0.073, -7.5, 35.0, 295.5, -0.055, -0.038, 0.019
41, 31186, 9.346, 0.98, 1, -0.026386, 0.110423, -0.993534, -0.096316, 0.080267, -0.992109, -0.062, 0.096, -8.0, 35.0, 296.3, -0.055, -0.037, 0.016
42, 31186, 9.449, 0.98, 1, -0.039555, 0.110890, -0.993045, -0.094439, 0.062099, -0.993592, -0.067, 0.087, -8.4, 35.2, 296.9, -0.054, -0.034, 0.014
43, 31186, 9.533, 0.98, 1, -0.037922, 0.099905, -0.994274, -0.091423, 0.074079, -0.993053, -0.065, 0.087, -8.6, 34.9, 297.0, -0.050, -0.030, 0.012
44, 31186, 9.616, 0.98, 1, -0.030908, 0.114111, -0.992987, -0.096840, 0.073690, -0.992568, -0.064, 0.094, -8.5, 35.1, 297.7, -0.049, -0.030, 0.011
45, 31186, 9.706, 0.98, 1, -0.047710, 0.083548, -0.995361, -0.100140, 0.057767, -0.993295, -0.074, 0.071, -8.2, 34.7, 297.4, -0.055, -0.031, 0.010
46, 31186, 9.804, 0.98, 1, -0.061519, 0.089315, -0.994102, -0.103848, 0.053238, -0.993167, -0.083, 0.072, -7.9, 34.8, 297.0, -0.054, -0.032, 0.011
47, 31186, 9.890, 0.98, 1, 0.077736, 0.082380, -0.993565, 0.017399, 0.098716, -0.994963, 0.048, 0.091, -7.4, 34.4, 295.3, -0.047, -0.031, 0.015
48, 31186, 9.973, 0.98, 1, 0.078078, 0.081231, -0.993632, 0.002110, 0.090360, -0.995907, 0.040, 0.086, -7.4, 34.4, 295.1, -0.050, -0.031, 0.018
49, 31186, 10.062, 0.98, 1, 0.091555, 0.078187, -0.992726, 0.030429, 0.091255, -0.995363, 0.061, 0.085, -7.3, 34.2, 294.7, -0.052, -0.035, 0.020
50, 31186, 10.148, 0.98, 1, 0.135911, 0.064178, -0.988640, 0.057739, 0.094437, -0.993855, 0.097, 0.080, -7.3, 34.4, 295.7, -0.053, -0.032, 0.019
51, 31186, 10.250, 0.98, 1, 0.138351, 0.066271, -0.988164, 0.048511, 0.087685, -0.994966, 0.094, 0.077, -7.3, 34.3, 296.2, -0.060, -0.033, 0.021
52, 31186, 10.348, 0.98, 1, 0.157482, 0.074232, -0.984728, 0.092343, 0.090111, -0.991642, 0.126, 0.083, -7.2, 34.4, 296.2, -0.057, -0.032, 0.022
53, 31186, 10.433, 0.98, 1, 0.170623, 0.070909, -0.982782, 0.086521, 0.087096, -0.992436, 0.129, 0.080, -7.1, 34.3, 297.0, -0.058, -0.033, 0.021
54, 31186, 10.517, 0.98, 1, 0.166379, 0.056880, -0.984420, 0.083053, 0.085358, -0.992883, 0.125, 0.072, -6.9, 34.5, 296.8, -0.062, -0.034, 0.022
55, 31186, 10.600, 0.98, 1, 0.158774, 0.066744, -0.985056, 0.092506, 0.072050, -0.993102, 0.126, 0.070, -6.8, 34.3, 296.1, -0.063, -0.033, 0.023
56, 31186, 10.704, 0.98, 1, 0.190853, 0.056493, -0.979992, 0.086571, 0.071310, -0.993690, 0.140, 0.065, -6.9, 34.6, 296.9, -0.062, -0.034, 0.023
57, 31186, 10.793, 0.98, 1, 0.194249, 0.062025, -0.978989, 0.091458, 0.077141, -0.992817, 0.144, 0.070, -6.9, 34.5, 297.0, -0.063, -0.034, 0.022
58, 31186, 10.877, 0.98, 1, 0.149799, 0.108608, -0.982733, 0.061760, 0.156423, -0.985757, 0.107, 0.134, -6.9, 35.0, 298.5, -0.067, -0.033, 0.022
59, 31186, 10.961, 0.98, 1, 0.147631, 0.119958, -0.981741, 0.055528, 0.154899, -0.986369, 0.103, 0.139, -6.9, 35.0, 298.8, -0.063, -0.032, 0.023
60, 31186, 11.072, 0.98, 1, 0.137167, 0.113393, -0.984036, 0.076026, 0.152861, -0.985319, 0.108, 0.134, -6.8, 35.1, 298.5, -0.064, -0.032, 0.023
61, 31186, 11.176, 0.98, 1, 0.121959, 0.078147, -0.989454, 0.072752, 0.099191, -0.992405, 0.098, 0.089, -6.8, 34.6, 297.7, -0.061, -0.033, 0.020
62, 31186, 11.263, 0.98, 1, 0.153290, 0.067412, -0.985879, 0.062872, 0.074028, -0.995272, 0.109, 0.071, -6.7, 34.6, 297.0, -0.062, -0.033, 0.021
63, 31186, 11.350, 0.98, 1, 0.150227, 0.062282, -0.986688, 0.070570, 0.075357, -0.994656, 0.111, 0.069, -6.6, 34.6, 296.4, -0.064, -0.034, 0.022
64, 31186, 11.459, 0.98, 1, 0.111280, 0.031290, -0.993296, 0.074591, 0.058893, -0.995474, 0.093, 0.045, -6.9, 34.5, 295.3, -0.056, -0.035, 0.021
65, 31186, 11.558, 0.98, 1, 0.115639, 0.041210, -0.992436, 0.053801, 0.046932, -0.997448, 0.085, 0.044, -7.0, 34.6, 295.5, -0.055, -0.035, 0.020
66, 31186, 11.640, 0.98, 1, 0.107616, 0.047986, -0.993034, 0.058102, 0.053402, -0.996881, 0.083, 0.051, -7.2, 34.7, 295.1, -0.051, -0.035, 0.020
67, 31186, 11.744, 0.98, 1, 0.023038, 0.075082, -0.996911, -0.052740, 0.041579, -0.997742, -0.015, 0.058, -7.4, 34.7, 294.4, -0.054, -0.036, 0.018
68, 31186, 11.832, 0.98, 1, 0.128492, 0.080553, -0.988434, 0.064828, 0.110224, -0.991790, 0.097, 0.096, -7.2, 34.9, 294.9, -0.052, -0.036, 0.021
69, 31186, 11.912, 0.98, 1, 0.135210, 0.081195, -0.987484, 0.073388, 0.102274, -0.992046, 0.105, 0.092, -7.2, 35.0, 295.6, -0.055, -0.034, 0.022
70, 31186, 11.992, 0.98, 1, 0.134343, 0.078406, -0.987828, 0.060550, 0.106921, -0.992422, 0.098, 0.093, -7.2, 35.0, 296.4, -0.056, -0.034, 0.021
71, 31186, 12.103, 0.98, 1, 0.124423, 0.062803, -0.990240, 0.046078, 0.083028, -0.995481, 0.086, 0.073, -7.1, 34.9, 296.0, -0.057, -0.034, 0.020
72, 31186, 12.204, 0.98, 1, 0.189258, 0.047406, -0.980782, 0.116945, 0.043084, -0.992203, 0.154, 0.046, -6.9, 35.0, 297.2, -0.055, -0.032, 0.023
73, 31186, 12.284, 0.98, 1, 0.217278, 0.029191, -0.975673, 0.117669, 0.020152, -0.992848, 0.169, 0.025, -6.9, 35.1, 297.9, -0.054, -0.032, 0.024
74, 31186, 12.367, 0.98, 1, 0.213915, 0.031365, -0.976349, 0.107751, 0.012534, -0.994099, 0.162, 0.022, -6.7, 35.0, 297.1, -0.055, -0.031, 0.025
75, 31186, 12.456, 0.98, 1, 0.238030, 0.029537, -0.970809, 0.126954, 0.016555, -0.991770, 0.184, 0.023, -6.7, 34.9, 297.2, -0.055, -0.033, 0.023
76, 31186, 12.536, 0.98, 1, 0.217161, 0.020597, -0.975919, 0.119797, 0.026683, -0.992440, 0.170, 0.024, -6.7, 34.9, 296.9, -0.058, -0.032, 0.024
77, 31186, 12.635, 0.98, 1, 0.235160, 0.020510, -0.971740, 0.126068, 0.013669, -0.991927, 0.182, 0.017, -6.5, 34.8, 296.2, -0.060, -0.035, 0.025
