frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
33, 10963, 11.806, 0.98, 1, 0.102133, 0.145406, -0.984086, -0.061952, 0.117611, -0.991125, 0.020, 0.132, 1.9, 50.7, 477.3, -0.031, 0.013, 0.030
34, 10963, 11.911, 0.98, 1, 0.086952, 0.141883, -0.986057, -0.091085, 0.115022, -0.989178, -0.002, 0.129, 1.7, 50.5, 475.8, -0.030, 0.012, 0.030
35, 10963, 12.026, 0.98, 1, 0.091425, 0.161657, -0.982603, -0.055928, 0.130686, -0.989845, 0.018, 0.147, 2.0, 50.2, 476.2, -0.027, 0.011, 0.032
36, 10963, 12.150, 0.98, 1, 0.096108, 0.182117, -0.978569, -0.099938, 0.135843, -0.985677, -0.002, 0.160, 1.7, 50.0, 475.6, -0.020, 0.012, 0.031
37, 10963, 12.254, 0.98, 1, 0.084261, 0.153683, -0.984521, -0.080217, 0.130549, -0.988191, 0.002, 0.143, 1.3, 50.2, 473.8, -0.023, 0.013, 0.029
38, 10963, 12.347, 0.98, 1, 0.105176, 0.176524, -0.978661, -0.068761, 0.129251, -0.989225, 0.019, 0.154, 1.1, 50.4, 474.6, -0.016, 0.012, 0.030
39, 10963, 12.453, 0.98, 1, 0.045324, 0.152895, -0.987203, -0.079737, 0.115731, -0.990075, -0.017, 0.135, -0.4, 50.3, 473.1, -0.011, 0.010, 0.026
40, 10963, 12.558, 0.98, 1, 0.134530, 0.166161, -0.976879, -0.080799, 0.136458, -0.987345, 0.027, 0.153, -2.1, 51.1, 473.7, -0.008, 0.013, 0.021
41, 10963, 12.669, 0.98, 1, 0.109569, 0.174192, -0.978597, -0.091132, 0.133328, -0.986873, 0.009, 0.155, -3.2, 51.0, 471.6, -0.007, 0.017, 0.017
42, 10963, 12.774, 0.98, 1, 0.041960, 0.171760, -0.984245, -0.056303, 0.134511, -0.989311, -0.007, 0.154, -2.4, 51.0, 474.1, -0.007, 0.024, 0.019
