frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
33, 10842, 14.530, 0.98, 1, -0.002623, 0.116732, -0.993160, -0.118235, 0.098821, -0.988056, -0.061, 0.108, -9.9, 40.8, 456.0, -0.008, -0.024, 0.034
34, 10842, 14.638, 0.98, 1, 0.022865, 0.099118, -0.994813, -0.135936, 0.113205, -0.984229, -0.057, 0.107, -9.8, 40.7, 455.0, -0.006, -0.024, 0.034
35, 10842, 14.742, 0.98, 1, 0.008156, 0.109126, -0.993994, -0.130039, 0.093230, -0.987116, -0.061, 0.102, -9.5, 40.7, 455.9, -0.003, -0.024, 0.035
36, 10842, 14.844, 0.98, 1, 0.011603, 0.101167, -0.994802, -0.124548, 0.088318, -0.988275, -0.057, 0.095, -9.6, 40.5, 454.7, -0.011, -0.020, 0.035
37, 10842, 14.933, 0.98, 1, 0.011977, 0.110202, -0.993837, -0.151999, 0.084545, -0.984758, -0.071, 0.098, -9.6, 40.4, 454.3, -0.014, -0.016, 0.034
38, 10842, 15.037, 0.98, 1, 0.003666, 0.120313, -0.992729, -0.125516, 0.120401, -0.984759, -0.062, 0.121, -9.5, 40.3, 454.0, -0.011, -0.017, 0.034
39, 10842, 15.140, 0.98, 1, 0.005455, 0.113923, -0.993475, -0.131608, 0.098161, -0.986430, -0.064, 0.107, -9.4, 40.3, 454.3, -0.010, -0.017, 0.033
40, 10842, 15.248, 0.98, 1, 0.018838, 0.097753, -0.995032, -0.102549, 0.078864, -0.991597, -0.042, 0.089, -9.5, 40.4, 454.7, -0.009, -0.015, 0.035
41, 10842, 15.353, 0.98, 1, 0.005233, 0.104597, -0.994501, -0.107389, 0.105978, -0.988553, -0.051, 0.106, -9.7, 40.3, 454.2, -0.012, -0.017, 0.033
42, 10842, 15.455, 0.98, 1, 0.007476, 0.106729, -0.994260, -0.129527, 0.086773, -0.987772, -0.062, 0.097, -10.0, 40.4, 455.8, -0.018, -0.015, 0.031
43, 10842, 15.559, 0.98, 1, 0.149415, 0.102352, -0.983463, 0.001382, 0.084196, -0.996448, 0.076, 0.094, -9.9, 40.6, 457.0, -0.012, -0.015, 0.035
44, 10842, 15.669, 0.98, 1, 0.134603, 0.119359, -0.983685, -0.001685, 0.087562, -0.996158, 0.067, 0.104, -9.8, 40.3, 455.1, -0.011, -0.016, 0.035
45, 10842, 15.769, 0.98, 1, 0.184044, 0.121683, -0.975357, 0.049336, 0.095678, -0.994189, 0.118, 0.110, -9.5, 40.6, 456.1, -0.011, -0.017, 0.038
46, 10842, 15.872, 0.98, 1, 0.189214, 0.130749, -0.973192, 0.055883, 0.099029, -0.993514, 0.124, 0.116, -9.3, 40.5, 455.8, -0.010, -0.020, 0.040
47, 10842, 15.996, 0.98, 1, 0.167802, 0.118301, -0.978697, 0.039017, 0.105727, -0.993629, 0.104, 0.113, -8.8, 40.7, 456.3, -0.011, -0.022, 0.042
48, 10842, 16.126, 0.98, 1, 0.192020, 0.121716, -0.973814, 0.052613, 0.116183, -0.991833, 0.124, 0.120, -8.6, 40.9, 456.4, -0.006, -0.023, 0.043
49, 10842, 16.259, 0.98, 1, 0.143525, 0.130724, -0.980975, 0.018125, 0.123944, -0.992124, 0.082, 0.128, -8.7, 41.1, 456.7, -0.006, -0.026, 0.044
50, 10842, 16.352, 0.98, 1, 0.170827, 0.122936, -0.977602, 0.017270, 0.122405, -0.992330, 0.095, 0.124, -8.8, 41.4, 458.1, -0.006, -0.027, 0.044
51, 10842, 16.475, 0.98, 1, 0.161966, 0.123070, -0.979092, 0.047428, 0.125877, -0.990911, 0.106, 0.126, -8.9, 41.1, 456.5, -0.004, -0.031, 0.044
52, 10842, 16.578, 0.98, 1, 0.159427, 0.132954, -0.978216, 0.019122, 0.108360, -0.993928, 0.090, 0.122, -8.9, 41.0, 456.5, -0.003, -0.030, 0.045
53, 10842, 16.666, 0.98, 1, 0.171555, 0.118438, -0.978029, 0.044174, 0.110647, -0.992878, 0.109, 0.116, -8.9, 40.9, 456.4, -0.010, -0.033, 0.045
54, 10842, 16.772, 0.98, 1, 0.189998, 0.123970, -0.973926, 0.040609, 0.124446, -0.991395, 0.117, 0.126, -9.1, 40.9, 456.2, -0.005, -0.034, 0.045
55, 10842, 16.891, 0.98, 1, 0.167592, 0.118805, -0.978672, 0.056824, 0.126730, -0.990308, 0.113, 0.124, -9.1, 40.9, 455.3, -0.006, -0.037, 0.046
56, 10842, 17.015, 0.98, 1, 0.060603, 0.112838, -0.991764, -0.072974, 0.085327, -0.993677, -0.006, 0.099, -9.5, 40.6, 455.0, -0.009, -0.037, 0.044
57, 10842, 17.118, 0.98, 1, 0.028029, 0.117164, -0.992717, -0.125527, 0.109623, -0.986015, -0.049, 0.114, -9.7, 40.4, 455.6, -0.010, -0.037, 0.045
58, 10842, 17.219, 0.98, 1, 0.035809, 0.110015, -0.993285, -0.104882, 0.117733, -0.987491, -0.035, 0.114, -10.1, 40.2, 456.2, -0.015, -0.030, 0.041
59, 10842, 17.324, 0.98, 1, 0.195929, 0.141082, -0.970416, 0.030764, 0.107315, -0.993749, 0.115, 0.126, -9.3, 40.2, 455.6, -0.015, -0.032, 0.047
60, 10842, 17.433, 0.98, 1, 0.173829, 0.119529, -0.977495, 0.023680, 0.095627, -0.995136, 0.100, 0.109, -8.8, 40.3, 456.5, -0.011, -0.036, 0.049
61, 10842, 17.534, 0.98, 1, 0.166366, 0.114481, -0.979396, 0.027444, 0.082016, -0.996253, 0.098, 0.099, -8.4, 40.3, 455.3, -0.009, -0.033, 0.048
62, 10842, 17.659, 0.98, 1, 0.189831, 0.132993, -0.972768, 0.038779, 0.096311, -0.994596, 0.116, 0.116, -8.0, 40.5, 454.8, -0.004, -0.036, 0.050
63, 10842, 17.764, 0.98, 1, 0.201205, 0.152253, -0.967644, 0.042123, 0.103700, -0.993716, 0.123, 0.130, -7.8, 40.6, 455.5, -0.001, -0.035, 0.049
64, 10842, 17.866, 0.98, 1, 0.197280, 0.112582, -0.973861, 0.053515, 0.110326, -0.992454, 0.127, 0.113, -7.7, 40.7, 455.7, -0.004, -0.036, 0.050
65, 10842, 17.966, 0.98, 1, 0.208676, 0.122185, -0.970322, 0.043786, 0.116303, -0.992248, 0.128, 0.121, -7.6, 40.7, 455.1, -0.002, -0.035, 0.051
66, 10842, 18.067, 0.98, 1, 0.173555, 0.123184, -0.977090, 0.044121, 0.100805, -0.993927, 0.110, 0.113, -7.4, 40.6, 454.4, -0.002, -0.036, 0.051
