frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
33, 10721, 15.771, 0.98, 1, 0.109050, 0.057386, -0.992378, -0.007291, 0.055597, -0.998427, 0.051, 0.057, -46.1, 63.0, 495.5, -0.027, -0.092, 0.048
34, 10721, 15.871, 0.98, 1, 0.087885, 0.051000, -0.994824, -0.024171, 0.068566, -0.997354, 0.032, 0.060, -46.1, 63.1, 495.1, -0.031, -0.097, 0.047
35, 10721, 15.972, 0.98, 1, 0.129890, 0.055958, -0.989948, -0.027176, 0.094952, -0.995111, 0.052, 0.076, -46.3, 63.5, 496.2, -0.032, -0.094, 0.046
36, 10721, 16.075, 0.98, 1, 0.083933, 0.062313, -0.994521, -0.032694, 0.052385, -0.998092, 0.026, 0.057, -46.5, 64.0, 496.6, -0.028, -0.096, 0.048
37, 10721, 16.200, 0.98, 1, 0.121010, 0.078980, -0.989504, -0.004581, 0.055888, -0.998426, 0.059, 0.068, -47.1, 64.3, 497.7, -0.029, -0.094, 0.050
38, 10721, 16.297, 0.98, 1, 0.105675, 0.064384, -0.992314, -0.017042, 0.081402, -0.996536, 0.045, 0.073, -47.9, 64.5, 499.2, -0.031, -0.091, 0.050
39, 10721, 16.398, 0.98, 1, 0.209274, 0.106215, -0.972071, 0.102326, 0.062509, -0.992785, 0.157, 0.086, -48.5, 64.3, 498.4, -0.031, -0.094, 0.052
40, 10721, 16.503, 0.98, 1, 0.239682, 0.100180, -0.965669, 0.088803, 0.088300, -0.992128, 0.166, 0.096, -49.1, 64.3, 499.7, -0.035, -0.092, 0.051
41, 10721, 16.607, 0.98, 1, 0.217665, 0.085751, -0.972249, 0.057068, 0.075173, -0.995536, 0.139, 0.082, -49.7, 64.6, 500.9, -0.035, -0.094, 0.051
42, 10721, 16.699, 0.98, 1, 0.246118, 0.081397, -0.965816, 0.098125, 0.070284, -0.992689, 0.174, 0.077, -50.3, 64.8, 502.1, -0.040, -0.097, 0.049
43, 10721, 16.803, 0.98, 1, 0.237339, 0.087447, -0.967483, 0.116768, 0.081802, -0.989785, 0.179, 0.086, -50.4, 64.7, 500.8, -0.040, -0.100, 0.047
44, 10721, 16.906, 0.98, 1, 0.217498, 0.073375, -0.973299, 0.130406, 0.084945, -0.987815, 0.176, 0.081, -50.6, 64.8, 500.8, -0.038, -0.099, 0.046
45, 10721, 17.002, 0.98, 1, 0.240525, 0.079704, -0.967365, 0.105360, 0.072389, -0.991796, 0.175, 0.077, -50.8, 65.2, 501.0, -0.039, -0.099, 0.045
46, 10721, 17.106, 0.98, 1, 0.269840, 0.098867, -0.957816, 0.093464, 0.109696, -0.989561, 0.184, 0.107, -50.8, 65.8, 502.7, -0.033, -0.096, 0.048
47, 10721, 17.193, 0.98, 1, 0.238639, 0.119833, -0.963686, 0.109634, 0.088940, -0.989985, 0.176, 0.106, -50.6, 65.9, 502.2, -0.032, -0.102, 0.050
48, 10721, 17.299, 0.98, 1, 0.252599, 0.110521, -0.961238, 0.102608, 0.098970, -0.989786, 0.180, 0.107, -50.4, 66.3, 502.5, -0.034, -0.105, 0.053
49, 10721, 17.405, 0.98, 1, 0.199749, 0.108425, -0.973830, 0.085008, 0.092793, -0.992050, 0.144, 0.102, -50.6, 66.6, 504.1, -0.036, -0.106, 0.054
50, 10721, 17.510, 0.98, 1, 0.263595, 0.080206, -0.961293, 0.099581, 0.062066, -0.993092, 0.184, 0.073, -50.8, 66.6, 502.5, -0.037, -0.105, 0.053
51, 10721, 17.621, 0.98, 1, 0.226960, 0.111750, -0.967471, 0.096898, 0.078827, -0.992168, 0.164, 0.097, -51.0, 66.7, 502.4, -0.033, -0.105, 0.054
52, 10721, 17.710, 0.98, 1, 0.275329, 0.094057, -0.956738, 0.062188, 0.084312, -0.994497, 0.171, 0.091, -50.7, 66.8, 501.6, -0.032, -0.111, 0.055
53, 10721, 17.820, 0.98, 1, 0.249859, 0.125421, -0.960125, 0.087891, 0.111740, -0.989843, 0.172, 0.121, -50.6, 66.9, 502.6, -0.028, -0.109, 0.059
54, 10721, 17.951, 0.98, 1, 0.236517, 0.100756, -0.966389, 0.071119, 0.081316, -0.994148, 0.156, 0.093, -49.8, 66.8, 501.8, -0.030, -0.112, 0.061
55, 10721, 18.060, 0.98, 1, 0.252042, 0.128278, -0.959177, 0.093663, 0.080026, -0.992383, 0.175, 0.106, -49.1, 66.7, 501.5, -0.030, -0.113, 0.063
56, 10721, 18.163, 0.98, 1, 0.203059, 0.116447, -0.972218, 0.111074, 0.091029, -0.989634, 0.159, 0.105, -48.9, 66.8, 501.5, -0.024, -0.112, 0.066
57, 10721, 18.265, 0.98, 1, 0.209447, 0.110401, -0.971568, 0.073477, 0.095791, -0.992686, 0.143, 0.105, -48.4, 66.9, 501.0, -0.024, -0.110, 0.067
58, 10721, 18.373, 0.98, 1, 0.204295, 0.126961, -0.970641, 0.084400, 0.087933, -0.992544, 0.146, 0.109, -48.1, 67.0, 502.1, -0.024, -0.110, 0.066
59, 10721, 18.479, 0.98, 1, 0.248900, 0.107324, -0.962564, 0.073938, 0.059862, -0.995465, 0.163, 0.085, -47.6, 66.7, 500.8, -0.026, -0.111, 0.066
60, 10721, 18.602, 0.98, 1, 0.245305, 0.096748, -0.964606, 0.058962, 0.090176, -0.994179, 0.154, 0.095, -47.5, 66.9, 501.7, -0.025, -0.112, 0.067
61, 10721, 18.709, 0.98, 1, 0.207676, 0.105898, -0.972449, 0.064130, 0.082457, -0.994529, 0.137, 0.095, -47.5, 66.8, 501.7, -0.024, -0.110, 0.065
62, 10721, 18.811, 0.98, 1, 0.252802, 0.111480, -0.961074, 0.083177, 0.096929, -0.991810, 0.170, 0.106, -47.4, 66.6, 500.7, -0.025, -0.113, 0.065
63, 10721, 18.915, 0.98, 1, 0.237840, 0.087487, -0.967356, 0.079750, 0.070575, -0.994313, 0.161, 0.080, -47.4, 66.5, 500.9, -0.028, -0.114, 0.065
64, 10721, 19.023, 0.98, 1, 0.247774, 0.121060, -0.961224, 0.088554, 0.088729, -0.992112, 0.171, 0.107, -47.5, 66.4, 500.9, -0.028, -0.110, 0.064
65, 10721, 19.125, 0.98, 1, 0.226197, 0.126136, -0.965880, 0.078540, 0.075072, -0.994080, 0.154, 0.102, -47.2, 66.3, 500.3, -0.029, -0.115, 0.065
66, 10721, 19.230, 0.98, 1, 0.238092, 0.114046, -0.964524, 0.074744, 0.098975, -0.992279, 0.159, 0.108, -47.0, 66.2, 500.1, -0.031, -0.111, 0.063
67, 10721, 19.336, 0.98, 1, 0.227862, 0.110169, -0.967441, 0.101438, 0.096637, -0.990137, 0.167, 0.105, -47.0, 66.4, 501.9, -0.028, -0.111, 0.064
