frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
33, 24629, 21.387, 0.98, 1, 0.011296, 0.226714, -0.973896, -0.155143, 0.232019, -0.960259, -0.074, 0.233, -4.1, 25.6, 440.4, 0.114, 0.044, -0.026
34, 24629, 21.514, 0.98, 1, 0.008256, 0.223591, -0.974648, -0.174957, 0.217600, -0.960229, -0.086, 0.224, -4.6, 25.6, 439.6, 0.110, 0.045, -0.027
35, 24629, 21.635, 0.98, 1, -0.054811, 0.222843, -0.973312, -0.154613, 0.236498, -0.959251, -0.108, 0.233, -5.1, 25.4, 439.9, 0.106, 0.046, -0.029
36, 24629, 21.748, 0.98, 1, -0.014839, 0.218232, -0.975784, -0.162430, 0.197347, -0.966784, -0.091, 0.211, -5.5, 25.6, 442.2, 0.107, 0.053, -0.029
37, 24629, 21.872, 0.98, 1, 0.050255, 0.224565, -0.973162, -0.133494, 0.192389, -0.972196, -0.043, 0.211, -5.7, 25.6, 442.2, 0.110, 0.049, -0.030
38, 24629, 22.043, 0.98, 1, 0.114320, 0.226033, -0.967388, -0.064042, 0.177874, -0.981967, 0.026, 0.204, -5.6, 25.5, 442.3, 0.106, 0.050, -0.027
39, 24629, 22.187, 0.98, 1, 0.138845, 0.199412, -0.970029, -0.051835, 0.215938, -0.975030, 0.045, 0.210, -5.4, 25.5, 441.8, 0.107, 0.051, -0.027
40, 24629, 22.309, 0.98, 1, 0.143443, 0.215593, -0.965890, -0.051735, 0.211347, -0.976041, 0.047, 0.216, -5.1, 25.6, 442.4, 0.105, 0.048, -0.026
41, 24629, 22.426, 0.98, 1, 0.141352, 0.219306, -0.965362, -0.026584, 0.237905, -0.970925, 0.059, 0.232, -5.1, 25.4, 441.4, 0.103, 0.048, -0.025
42, 24629, 22.544, 0.98, 1, 0.165657, 0.223220, -0.960589, -0.018166, 0.214938, -0.976459, 0.076, 0.222, -4.8, 25.2, 442.6, 0.101, 0.047, -0.025
43, 24629, 22.656, 0.98, 1, 0.142120, 0.213174, -0.966622, -0.008616, 0.235042, -0.971947, 0.069, 0.227, -4.7, 25.4, 442.3, 0.106, 0.046, -0.023
44, 24629, 22.789, 0.98, 1, 0.128909, 0.220771, -0.966769, -0.015955, 0.193158, -0.981038, 0.058, 0.209, -4.4, 25.2, 441.0, 0.105, 0.042, -0.022
45, 24629, 22.920, 0.98, 1, 0.158658, 0.204535, -0.965916, -0.011515, 0.196972, -0.980342, 0.075, 0.203, -4.4, 25.3, 442.3, 0.107, 0.045, -0.022
46, 24629, 23.042, 0.98, 1, 0.152616, 0.204458, -0.966905, -0.021767, 0.210554, -0.977340, 0.067, 0.210, -4.4, 25.3, 442.6, 0.109, 0.045, -0.022
47, 24629, 23.179, 0.98, 1, 0.150139, 0.199892, -0.968246, -0.030559, 0.195357, -0.980256, 0.061, 0.200, -4.5, 25.3, 442.5, 0.110, 0.047, -0.022
48, 24629, 23.295, 0.98, 1, 0.117142, 0.181988, -0.976298, -0.034303, 0.201201, -0.978949, 0.042, 0.194, -4.5, 25.3, 441.8, 0.104, 0.046, -0.022
49, 24629, 23.420, 0.98, 1, 0.145262, 0.241734, -0.959408, -0.022695, 0.188068, -0.981894, 0.063, 0.218, -4.8, 25.2, 442.9, 0.107, 0.046, -0.023
50, 24629, 23.554, 0.98, 1, 0.011946, 0.223366, -0.974661, -0.142860, 0.234404, -0.961585, -0.068, 0.232, -4.9, 25.2, 440.1, 0.109, 0.037, -0.025
51, 24629, 23.666, 0.98, 1, -0.000910, 0.204751, -0.978814, -0.158748, 0.149907, -0.975872, -0.081, 0.179, -4.8, 25.2, 440.9, 0.107, 0.038, -0.025
52, 24629, 23.798, 0.98, 1, 0.111642, 0.207380, -0.971869, -0.029715, 0.211387, -0.976951, 0.042, 0.212, -4.7, 25.3, 443.1, 0.106, 0.044, -0.022
53, 24629, 23.934, 0.98, 1, 0.146654, 0.215148, -0.965507, -0.068625, 0.211754, -0.974911, 0.040, 0.217, -4.7, 25.4, 443.6, 0.110, 0.046, -0.021
54, 24629, 24.064, 0.98, 1, 0.144876, 0.235306, -0.961063, -0.020690, 0.227081, -0.973656, 0.064, 0.235, -4.6, 25.5, 442.8, 0.112, 0.042, -0.021
55, 24629, 24.220, 0.98, 1, 0.149297, 0.215459, -0.965033, -0.019950, 0.231607, -0.972605, 0.067, 0.227, -4.5, 25.5, 443.1, 0.110, 0.043, -0.019
56, 24629, 24.345, 0.98, 1, 0.145554, 0.210330, -0.966734, -0.009425, 0.181247, -0.983392, 0.070, 0.198, -4.4, 25.4, 442.5, 0.109, 0.043, -0.020
57, 24629, 24.457, 0.98, 1, 0.159265, 0.230570, -0.959933, -0.030245, 0.223269, -0.974288, 0.067, 0.230, -4.1, 25.4, 442.8, 0.111, 0.042, -0.019
