frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
34, 15432, 17.744, 0.98, 1, 0.232906, 0.062662, -0.970478, 0.060782, 0.014540, -0.998045, 0.148, 0.039, -23.9, 63.0, 376.3, -0.213, -0.099, -0.086
35, 15432, 17.846, 0.98, 1, 0.243331, 0.041269, -0.969065, 0.053056, 0.011607, -0.998524, 0.150, 0.027, -23.9, 63.2, 378.4, -0.214, -0.098, -0.085
36, 15432, 17.966, 0.98, 1, 0.210280, 0.058101, -0.975913, 0.075920, 0.014616, -0.997007, 0.144, 0.037, -24.1, 63.3, 377.7, -0.213, -0.099, -0.086
37, 15432, 18.068, 0.98, 1, 0.228522, 0.066390, -0.971272, 0.012070, 0.054449, -0.998444, 0.122, 0.061, -24.5, 64.8, 384.7, -0.210, -0.097, -0.085
38, 15432, 18.165, 0.98, 1, 0.192647, 0.061579, -0.979334, 0.013805, 0.041662, -0.999036, 0.104, 0.052, -24.3, 64.1, 380.2, -0.204, -0.099, -0.088
39, 15432, 18.268, 0.98, 1, 0.241240, 0.053619, -0.968983, -0.036184, 0.105360, -0.993776, 0.104, 0.081, -24.0, 65.5, 385.2, -0.205, -0.096, -0.081
40, 15432, 18.385, 0.98, 1, 0.210846, 0.062653, -0.975509, 0.010558, 0.046635, -0.998856, 0.112, 0.055, -23.6, 64.3, 379.8, -0.206, -0.101, -0.083
41, 15432, 18.510, 0.98, 1, 0.166925, 0.024831, -0.985657, -0.005840, 0.037888, -0.999265, 0.081, 0.032, -23.4, 63.8, 377.8, -0.210, -0.101, -0.086
42, 15432, 18.606, 0.98, 1, 0.165007, 0.031248, -0.985797, 0.007085, 0.040579, -0.999151, 0.086, 0.036, -23.4, 63.6, 377.0, -0.209, -0.100, -0.084
43, 15432, 18.706, 0.98, 1, 0.168841, 0.017029, -0.985496, 0.047228, 0.055988, -0.997314, 0.109, 0.037, -23.4, 63.9, 377.8, -0.207, -0.098, -0.084
44, 15432, 18.796, 0.98, 1, 0.169556, 0.028927, -0.985096, 0.039500, 0.025854, -0.998885, 0.105, 0.028, -23.3, 63.3, 375.3, -0.206, -0.099, -0.086
45, 15432, 18.896, 0.98, 1, 0.174041, 0.031983, -0.984219, 0.052306, 0.008579, -0.998594, 0.114, 0.020, -23.2, 63.9, 377.5, -0.210, -0.098, -0.084
46, 15432, 18.995, 0.98, 1, 0.323342, 0.041011, -0.945393, -0.046791, 0.093280, -0.994540, 0.142, 0.069, -23.1, 65.9, 384.3, -0.215, -0.095, -0.079
47, 15432, 19.091, 0.98, 1, 0.273962, 0.044089, -0.960729, 0.072677, 0.048218, -0.996189, 0.175, 0.047, -22.7, 64.5, 380.0, -0.215, -0.102, -0.080
48, 15432, 19.195, 0.98, 1, 0.231706, 0.040859, -0.971927, 0.057052, 0.050226, -0.997107, 0.146, 0.046, -22.9, 63.9, 377.7, -0.203, -0.099, -0.082
49, 15432, 19.297, 0.98, 1, 0.257707, 0.058048, -0.964478, 0.069883, 0.023692, -0.997274, 0.165, 0.042, -23.0, 63.6, 375.1, -0.200, -0.100, -0.082
50, 15432, 19.397, 0.98, 1, 0.268954, 0.049510, -0.961880, 0.057729, 0.025125, -0.998016, 0.165, 0.038, -23.4, 64.0, 377.0, -0.202, -0.101, -0.083
51, 15432, 19.499, 0.98, 1, 0.185112, 0.053524, -0.981259, -0.007094, 0.032592, -0.999444, 0.090, 0.043, -23.6, 63.9, 375.7, -0.198, -0.101, -0.087
52, 15432, 19.601, 0.98, 1, 0.175848, 0.039138, -0.983639, 0.030701, 0.054129, -0.998062, 0.104, 0.047, -23.7, 64.3, 377.4, -0.196, -0.103, -0.088
53, 15432, 19.699, 0.98, 1, 0.183823, 0.056473, -0.981336, 0.018311, 0.052033, -0.998477, 0.102, 0.055, -23.9, 63.9, 376.0, -0.198, -0.098, -0.088
54, 15432, 19.789, 0.98, 1, 0.179920, 0.025391, -0.983354, 0.026126, 0.031583, -0.999160, 0.104, 0.029, -23.8, 64.3, 377.7, -0.201, -0.099, -0.088
