frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
33, 17600, 8.488, 0.98, 1, 0.038380, 0.218292, -0.975128, -0.051936, 0.161359, -0.985528, -0.007, 0.191, -12.7, 52.9, 357.1, 0.051, -0.008, 0.079
34, 17600, 8.640, 0.98, 1, 0.039315, 0.231620, -0.972011, -0.023652, 0.172918, -0.984652, 0.008, 0.204, -12.5, 53.1, 357.6, 0.051, -0.012, 0.081
35, 17600, 8.788, 0.98, 1, 0.041667, 0.218664, -0.974910, -0.054219, 0.152562, -0.986806, -0.006, 0.187, -11.9, 52.9, 356.2, 0.043, -0.009, 0.082
36, 17600, 8.922, 0.98, 1, 0.037329, 0.222160, -0.974295, -0.030180, 0.140447, -0.989628, 0.004, 0.183, -12.3, 52.9, 357.2, 0.052, -0.016, 0.079
37, 17600, 9.065, 0.98, 1, 0.026892, 0.205892, -0.978205, -0.058678, 0.134313, -0.989200, -0.016, 0.171, -12.2, 52.5, 356.0, 0.045, -0.013, 0.079
38, 17600, 9.219, 0.98, 1, 0.036905, 0.223545, -0.973995, -0.060896, 0.157649, -0.985616, -0.012, 0.192, -12.0, 52.8, 357.4, 0.052, -0.013, 0.076
39, 17600, 9.370, 0.98, 1, 0.028584, 0.208912, -0.977517, -0.038887, 0.194094, -0.980212, -0.005, 0.203, -12.1, 53.5, 358.3, 0.051, -0.004, 0.080
40, 17600, 9.520, 0.98, 1, 0.056639, 0.216853, -0.974560, -0.034370, 0.205641, -0.978024, 0.011, 0.213, -12.1, 53.4, 356.3, 0.060, -0.006, 0.080
41, 17600, 9.670, 0.98, 1, 0.029766, 0.227740, -0.973267, -0.076837, 0.158918, -0.984297, -0.024, 0.195, -12.3, 53.9, 358.0, 0.066, -0.009, 0.077
42, 17600, 9.831, 0.98, 1, 0.089060, 0.230385, -0.969016, -0.021903, 0.182680, -0.982928, 0.034, 0.209, -12.0, 52.2, 356.4, 0.037, -0.007, 0.080
43, 17600, 9.976, 0.98, 1, 0.058291, 0.199870, -0.978087, -0.038080, 0.111794, -0.993001, 0.010, 0.157, -11.0, 52.8, 353.3, 0.047, -0.008, 0.085
44, 17600, 10.108, 0.98, 1, 0.058326, 0.201320, -0.977787, 0.002230, 0.086702, -0.996232, 0.031, 0.145, -10.7, 53.8, 355.5, 0.069, -0.011, 0.087
45, 17600, 10.263, 0.98, 1, 0.055950, 0.221913, -0.973460, -0.012067, 0.104423, -0.994460, 0.022, 0.164, -10.9, 53.3, 354.7, 0.059, -0.006, 0.085
46, 17600, 10.408, 0.98, 1, 0.039471, 0.233371, -0.971586, -0.045552, 0.121414, -0.991556, -0.003, 0.179, -11.4, 53.9, 355.5, 0.073, -0.005, 0.082
47, 17600, 10.542, 0.98, 1, 0.052758, 0.240483, -0.969218, 0.002201, 0.118187, -0.992989, 0.028, 0.181, -11.5, 54.0, 355.2, 0.064, -0.007, 0.085
48, 17600, 10.705, 0.98, 1, 0.009745, 0.212939, -0.977017, -0.075929, 0.115360, -0.990418, -0.034, 0.165, -11.8, 54.0, 354.6, 0.058, -0.008, 0.083
49, 17600, 10.856, 0.98, 1, 0.036265, 0.207264, -0.977613, -0.056244, 0.134108, -0.989369, -0.010, 0.172, -12.2, 54.7, 356.6, 0.070, -0.005, 0.081
50, 17600, 10.992, 0.98, 1, 0.022549, 0.176100, -0.984114, -0.060847, 0.115772, -0.991410, -0.019, 0.147, -12.4, 54.4, 357.5, 0.068, -0.007, 0.078
51, 17600, 11.137, 0.98, 1, 0.015366, 0.147602, -0.988928, -0.070116, 0.078631, -0.994435, -0.028, 0.114, -12.3, 54.4, 357.6, 0.064, -0.013, 0.077
