Id,Time,FaceConfidence,GazeConfidence,FaceThreshold,GazeThreshold,ImgPeriod
D70B6149438AB109E57C2483CA267BB1,2018.10.07-15.09.38,11.432014,5.5965,0.0,0.0,1.5
F793B1504EC150E4B199BBB1FF0970A2,2018.10.07-15.10.22,17.849726,2.113457,0.0,0.0,1.5
8370FB8249C1A0689E4059AD437A00BA,2018.10.07-15.11.05,19.123896,3.060452,0.0,0.0,1.5
2813A66F4FBB86D32A9F148D99DEFC38,2018.10.09-10.54.19,0.0,12.754885,0.0,0.0,1.5
F0D65841455E048D565684AD231CB715,2018.10.09-12.04.55,0.0,4.538472,0.0,0.0,1.5
90A132604AE53D5DB5A5B888747379C2,2018.10.20-16.36.14,0.0,12.977284,0.0,0.0,1.5
