frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
33, 16823, 52.880, 0.98, 1, 0.110380, 0.090723, -0.989740, 0.001622, 0.009911, -0.999950, 0.056, 0.051, -40.3, 93.4, 385.0, -0.005, -0.056, 0.081
34, 16823, 53.015, 0.98, 1, 0.121256, 0.107851, -0.986745, 0.022000, 0.039829, -0.998964, 0.072, 0.074, -40.4, 93.7, 385.8, -0.002, -0.050, 0.079
35, 16823, 53.135, 0.98, 1, 0.125100, 0.126250, -0.984079, 0.038949, 0.062930, -0.997258, 0.083, 0.095, -40.4, 93.5, 384.8, 0.007, -0.053, 0.080
36, 16823, 53.255, 0.98, 1, 0.133865, 0.114752, -0.984333, -0.000146, 0.052210, -0.998636, 0.067, 0.084, -40.5, 93.4, 384.2, -0.000, -0.055, 0.079
37, 16823, 53.376, 0.98, 1, 0.115002, 0.099478, -0.988372, -0.006650, 0.072636, -0.997336, 0.055, 0.086, -40.9, 93.5, 384.5, 0.003, -0.053, 0.078
38, 16823, 53.525, 0.98, 1, 0.104261, 0.090965, -0.990381, 0.006849, 0.069022, -0.997592, 0.056, 0.080, -41.1, 93.5, 383.5, 0.005, -0.054, 0.075
39, 16823, 53.674, 0.98, 1, 0.100239, 0.091060, -0.990788, 0.003836, 0.063582, -0.997969, 0.052, 0.078, -41.1, 94.0, 383.9, 0.003, -0.060, 0.075
40, 16823, 53.822, 0.98, 1, 0.103606, 0.114134, -0.988048, -0.006606, 0.070269, -0.997506, 0.049, 0.093, -41.2, 94.2, 383.6, 0.007, -0.055, 0.077
41, 16823, 53.968, 0.98, 1, 0.096664, 0.118681, -0.988216, -0.005287, 0.059668, -0.998204, 0.046, 0.090, -40.8, 93.9, 383.1, 0.005, -0.055, 0.076
42, 16823, 54.093, 0.98, 1, 0.089832, 0.113534, -0.989465, -0.003290, 0.068869, -0.997620, 0.044, 0.092, -40.7, 93.8, 382.8, 0.004, -0.055, 0.077
